origin (2013 area unit name),destination,distance (meters),time (minutes)
Carterton,Maoribank,50845,80.96666666666667
Carterton,Mara,,
Carterton,Martinborough,41892,60.0
Carterton,Masterton Central,16666,43.65
Carterton,Masterton East,16623,33.916666666666664
Carterton,Masterton Railway,14719,35.85
Carterton,Masterton West,14687,35.5
Carterton,Maungakotukutuku,135375,185.55
Carterton,Maungaraki,71790,110.08333333333333
Carterton,Maupuia,89709,152.7
Carterton,Melling,65324,102.26666666666667
Carterton,Melrose-Houghton Bay-Southgate,87720,152.15
Carterton,Miramar,87199,130.96666666666667
Carterton,Miramar North,88450,134.86666666666667
Carterton,Miramar South,86027,127.26666666666667
Carterton,Miramar West,87618,134.8
Carterton,Mitchelltown,82431,130.93333333333334
Carterton,Moera,67065,99.83333333333333
Carterton,Moonshine Valley,55365,110.35
Carterton,Mt Cook-Wallace Street,80971,114.35
Carterton,Mt Holdsworth,,
Carterton,Mt Victoria West,81118,115.71666666666667
Carterton,Naenae North,67402,109.91666666666667
Carterton,Naenae South,66048,110.58333333333333
Carterton,Newlands East,88944,142.18333333333334
Carterton,Newlands North,86667,135.71666666666667
Carterton,Newlands South,86422,136.86666666666667
Carterton,Newtown East,83808,128.43333333333334
Carterton,Newtown West,82678,123.6
Carterton,Ngaio South,83800,123.9
Carterton,Ngaumutawa,14906,38.63333333333333
Carterton,Ngauranga East,73619,104.83333333333333
Carterton,Ngauranga West,74054,111.65
Carterton,Nireaha-Tiraumea,64129,135.88333333333333
Carterton,Normandale,73601,116.63333333333334
Carterton,Norsewood-Herbertville,,
Carterton,Northland,80558,142.96666666666667
Carterton,Northland North,80438,139.36666666666667
Carterton,Onepoto,105908,213.55
Carterton,Opaki-Fernridge,18467,32.95
Carterton,Oriental Bay,81381,114.81666666666666
Carterton,Otaihanga,132182,238.43333333333334
Carterton,Otaki,145990,238.55
Carterton,Otaki Forks,,
Carterton,Owahanga,,
Carterton,Paekakariki,118258,162.48333333333332
Carterton,Paekakariki Hill,123849,167.88333333333333
Carterton,Pahiatua,76896,159.8
Carterton,Papakowhai North,100821,156.4
Carterton,Papakowhai South,99953,182.5
Carterton,Paparangi,87522,139.61666666666667
Carterton,Paparangi West,94198,151.51666666666668
Carterton,Papatawa,235720,568.2333333333333
Carterton,Paraparaumu Beach North,132652,219.23333333333332
Carterton,Paraparaumu Beach South,130120,219.18333333333334
Carterton,Paraparaumu Central,127203,186.03333333333333
Carterton,Paremata-Postgate,100762,157.95
Carterton,Parkway,69273,116.51666666666667
Carterton,Pauatahanui,110595,367.26666666666665
Carterton,Peka Peka,140025,291.6666666666667
Carterton,Pencarrow,77189,127.3
Carterton,Petone Central,67559,87.06666666666666
Carterton,Pinehaven,57917,106.4
Carterton,Plimmerton,103822,169.13333333333333
Carterton,Poets Block,47720,88.66666666666667
Carterton,Porirua Central,95365,154.46666666666667
Carterton,Porirua East,97087,148.6
Carterton,Pukerua Bay,109056,165.66666666666666
Carterton,Rangoon Heights,86443,132.15
Carterton,Ranui Heights,96991,157.15
Carterton,Raroa,87600,130.85
Carterton,Raumati Beach,128210,198.05
Carterton,Raumati South,132360,949.95
Carterton,Resolution,109227,390.51666666666665
Carterton,Riverstone Terraces,53676,144.0
Carterton,Roseneath,83127,119.01666666666667
Carterton,Seatoun,89333,146.23333333333332
Carterton,Seatoun Tunnel West,88193,131.71666666666667
Carterton,Solway North,13614,36.46666666666667
Carterton,Solway South,15220,55.61666666666667
Carterton,Strathmore Park,88490,140.78333333333333
Carterton,Taita North,56004,88.21666666666667
Carterton,Taita South,58751,97.18333333333334
Carterton,Taitville,80868,141.11666666666667
Carterton,Takapu,103137,234.78333333333333
Carterton,Tawa Central,92180,138.61666666666667
Carterton,Tawa South,90306,137.03333333333333
Carterton,Tawhai,62727,129.8
Carterton,Te Horo,145822,296.68333333333334
Carterton,Te Kainga,85526,125.71666666666667
Carterton,Te Marua,54852,90.01666666666667
Carterton,Te Wharau,,
Carterton,Thorndon-Tinakori Road,78161,103.18333333333334
Carterton,Tirohanga,66030,120.15
Carterton,Titahi Bay North,101873,189.06666666666666
Carterton,Titahi Bay South,100962,187.26666666666668
Carterton,Totara Park,48880,91.71666666666667
Carterton,Trentham North,48959,84.91666666666667
Carterton,Trentham South,51095,97.96666666666667
Carterton,Tuturumuri,,
Carterton,Upper Hutt Central,45404,65.38333333333334
Carterton,Vogeltown,84132,121.1
Carterton,Vogeltown West,83678,116.4
Carterton,Wadestown,80833,131.25
Carterton,Waikanae Beach,139638,219.46666666666667
Carterton,Waikanae East,134470,194.33333333333334
Carterton,Waikanae Park,136939,227.51666666666668
Carterton,Waikanae West,134666,192.6
Carterton,Waingawa,12465,39.03333333333333
Carterton,Waitangirua,100275,156.95
Carterton,Waiwhetu North,63353,91.06666666666666
Carterton,Waiwhetu South,63793,97.31666666666666
Carterton,Wallaceville,46410,73.2
Carterton,Waterloo East,62998,85.86666666666666
Carterton,Waterloo West,62182,76.73333333333333
Carterton,Whareama,,
Carterton,Wilford,69671,95.26666666666667
Carterton,Willis Street-Cambridge Terrace,79705,109.73333333333333
Carterton,Wilton,83681,137.7
Carterton,Woburn North,71149,93.76666666666667
Carterton,Woburn South,66262,100.2
Carterton,Woodridge,89968,143.55
Carterton,Woodville,227961,563.3333333333334
Churton Park North,Adelaide,,
Churton Park North,Adventure,52688,209.95
Churton Park North,Akatarawa,56179,202.11666666666667
Churton Park North,Alicetown,28771,176.73333333333332
Churton Park North,Arakura,44038,233.8
Churton Park North,Aro Street-Nairn Street,18506,177.03333333333333
Churton Park North,Ascot Park,55567,203.33333333333334
Churton Park North,Avalon East,33621,186.9
Churton Park North,Avalon West,34758,198.15
Churton Park North,Awarua,9504,141.28333333333333
Churton Park North,Belmont,28054,119.88333333333334
Churton Park North,Berhampore East,,
Churton Park North,Berhampore West,,
Churton Park North,Boulcott,32991,186.93333333333334
Churton Park North,Brentwood,55061,215.8
Churton Park North,Brooklyn,,
Churton Park North,Brooklyn South,21510,129.25
Churton Park North,Cannons Creek East,51454,202.75
Churton Park North,Cannons Creek North,50490,202.26666666666668
Churton Park North,Cannons Creek South,51303,214.73333333333332
Churton Park North,Carterton,90840,179.4
Churton Park North,Churton Park North,0,0.0
Churton Park North,Churton Park South,2276,29.7
Churton Park North,Clouston Park,49238,225.28333333333333
Churton Park North,Cloustonville,50105,112.28333333333333
Churton Park North,Crofton Downs,12031,163.6
Churton Park North,Dannevirke East,174449,254.26666666666668
Churton Park North,Dannevirke West,175424,267.1166666666667
Churton Park North,Delaney,45125,207.51666666666668
Churton Park North,Discovery,63367,204.16666666666666
Churton Park North,Eastbourne,40886,270.9166666666667
Churton Park North,Ebdentown,48777,218.06666666666666
Churton Park North,Eketahuna,186578,245.86666666666667
Churton Park North,Elderslea,47756,217.06666666666666
Churton Park North,Elsdon-Takapuwahia,39241,221.86666666666667
Churton Park North,Emerald Hill,55474,179.05
Churton Park North,Endeavour,66613,210.8
Churton Park North,Epuni East,32546,192.63333333333333
Churton Park North,Epuni West,32065,186.15
Churton Park North,Esplanade,28118,182.06666666666666
Churton Park North,Featherston,70759,149.96666666666667
Churton Park North,Fernlea,40686,235.83333333333334
Churton Park North,Glendale,43180,235.03333333333333
Churton Park North,Glenside North,3675,29.25
Churton Park North,Gracefield,34478,248.9
Churton Park North,Greenacres,,
Churton Park North,Grenada North,,
Churton Park North,Grenada Village,4295,57.15
Churton Park North,Greytown,88691,172.55
Churton Park North,Happy Valley-Owhiro Bay,,
Churton Park North,Hataitai North,,
Churton Park North,Haywards-Manor Park,40872,221.98333333333332
Churton Park North,Heretaunga,44346,207.88333333333333
Churton Park North,Heretaunga-Silverstream,41973,194.86666666666667
Churton Park North,Holborn,42736,210.98333333333332
Churton Park North,Homebush-Te Ore Ore,111957,302.31666666666666
Churton Park North,Homedale East,50090,247.5
Churton Park North,Homedale West,50617,249.0
Churton Park North,Horokiwi,29337,192.81666666666666
Churton Park North,Hutt Central,30663,183.0
Churton Park North,Island Bay East,,
Churton Park North,Island Bay West,,
Churton Park North,Johnsonville Central,5391,38.233333333333334
Churton Park North,Johnsonville East,4762,43.18333333333333
Churton Park North,Johnsonville North,2992,40.03333333333333
Churton Park North,Kahutara,90699,171.48333333333332
Churton Park North,Kaitawa,81128,244.41666666666666
Churton Park North,Kaiwharawhara,17799,160.06666666666666
Churton Park North,Kapiti Island,,
Churton Park North,Karaka Bay-Worser Bay,,
Churton Park North,Karori East,20716,187.63333333333333
Churton Park North,Karori North,21228,176.3
Churton Park North,Karori Park,22762,175.03333333333333
Churton Park North,Karori South,24638,187.85
Churton Park North,Kelburn,18154,165.7
Churton Park North,Kelson,,
Churton Park North,Khandallah Park-Broadmeadows,,
Churton Park North,Kilbirnie East,,
Churton Park North,Kilbirnie West-Hataitai South,,
Churton Park North,Kingston-Mornington,,
Churton Park North,Kopuaranga,,
Churton Park North,Korokoro,27570,201.38333333333333
Churton Park North,Lambton,16106,159.56666666666666
Churton Park North,Lansdowne,106714,214.93333333333334
Churton Park North,Linden,9311,43.266666666666666
Churton Park North,Lyall Bay-Airport-Moa Point,,
Churton Park North,Maidstone,47908,207.9
Churton Park North,Makara-Ohariu,,
Churton Park North,Mana Island,20699,75.91666666666667
Churton Park North,Mana-Camborne,39180,207.43333333333334
Churton Park North,Mangaroa,63788,172.71666666666667
Churton Park North,Mangatainoka,170864,237.68333333333334
Churton Park North,Manuka,45459,210.8
Churton Park North,Maoribank,52319,171.2
Churton Park North,Mara,,
Churton Park North,Martinborough,89762,177.83333333333334
Churton Park North,Masterton Central,105358,196.85
Churton Park North,Masterton East,108428,229.56666666666666
Churton Park North,Masterton Railway,103411,189.05
Churton Park North,Masterton West,103379,188.7
Churton Park North,Maungakotukutuku,52264,106.81666666666666
Churton Park North,Maungaraki,,
Churton Park North,Maupuia,,
Churton Park North,Melling,29876,184.7
Churton Park North,Melrose-Houghton Bay-Southgate,,
Churton Park North,Miramar,,
Churton Park North,Miramar North,,
Churton Park North,Miramar South,,
Churton Park North,Miramar West,,
Churton Park North,Mitchelltown,19510,181.63333333333333
Churton Park North,Moera,30652,190.1
Churton Park North,Moonshine Valley,50150,120.55
Churton Park North,Mt Cook-Wallace Street,,
Churton Park North,Mt Holdsworth,,
Churton Park North,Mt Victoria West,,
Churton Park North,Naenae North,37131,204.8
Churton Park North,Naenae South,35968,196.81666666666666
Churton Park North,Newlands East,,
Churton Park North,Newlands North,6017,52.983333333333334
Churton Park North,Newlands South,,
Churton Park North,Newtown East,,
Churton Park North,Newtown West,,
Churton Park North,Ngaio South,10521,148.1
Churton Park North,Ngaumutawa,103598,191.83333333333334
Churton Park North,Ngauranga East,,
Churton Park North,Ngauranga West,,
Churton Park North,Nireaha-Tiraumea,198953,257.53333333333336
Churton Park North,Normandale,32912,214.98333333333332
Churton Park North,Norsewood-Herbertville,,
Churton Park North,Northland,20056,176.56666666666666
Churton Park North,Northland North,21380,193.15
Churton Park North,Onepoto,43564,229.61666666666667
Churton Park North,Opaki-Fernridge,107159,186.15
Churton Park North,Oriental Bay,17740,177.93333333333334
Churton Park North,Otaihanga,69692,562.6333333333333
Churton Park North,Otaki,66918,112.75
Churton Park North,Otaki Forks,,
Churton Park North,Owahanga,,
Churton Park North,Paekakariki,55768,216.68333333333334
Churton Park North,Paekakariki Hill,61359,222.08333333333334
Churton Park North,Pahiatua,162286,231.45
Churton Park North,Papakowhai North,58300,203.43333333333334
Churton Park North,Papakowhai South,57824,218.96666666666667
Churton Park North,Paparangi,5729,56.78333333333333
Churton Park North,Paparangi West,5293,47.56666666666667
Churton Park North,Papatawa,157104,232.43333333333334
Churton Park North,Paraparaumu Beach North,70162,543.4333333333333
Churton Park North,Paraparaumu Beach South,68540,542.0833333333334
Churton Park North,Paraparaumu Central,64713,240.23333333333332
Churton Park North,Paremata-Postgate,59958,201.4
Churton Park North,Parkway,39669,234.11666666666667
Churton Park North,Pauatahanui,32824,82.46666666666667
Churton Park North,Peka Peka,57462,135.86666666666667
Churton Park North,Pencarrow,55424,247.03333333333333
Churton Park North,Petone Central,26534,174.41666666666666
Churton Park North,Pinehaven,50204,121.6
Churton Park North,Plimmerton,41332,223.33333333333334
Churton Park North,Poets Block,56309,218.9
Churton Park North,Porirua Central,34163,210.01666666666668
Churton Park North,Porirua East,49212,204.71666666666667
Churton Park North,Pukerua Bay,46566,219.86666666666667
Churton Park North,Rangoon Heights,8226,143.35
Churton Park North,Ranui Heights,34501,211.35
Churton Park North,Raroa,6036,46.68333333333333
Churton Park North,Raumati Beach,65720,252.25
Churton Park North,Raumati South,69870,554.15
Churton Park North,Resolution,31455,105.71666666666667
Churton Park North,Riverstone Terraces,48461,154.2
Churton Park North,Roseneath,,
Churton Park North,Seatoun,,
Churton Park North,Seatoun Tunnel West,,
Churton Park North,Solway North,102306,189.66666666666666
Churton Park North,Solway South,103912,208.81666666666666
Churton Park North,Strathmore Park,,
Churton Park North,Taita North,39321,191.06666666666666
Churton Park North,Taita South,35249,193.38333333333333
Churton Park North,Taitville,19162,173.13333333333333
Churton Park North,Takapu,21162,122.05
Churton Park North,Tawa Central,7976,43.93333333333333
Churton Park North,Tawa South,6289,40.333333333333336
Churton Park North,Tawhai,43723,208.23333333333332
Churton Park North,Te Horo,63259,140.88333333333333
Churton Park North,Te Kainga,8451,140.91666666666666
Churton Park North,Te Marua,45869,114.21666666666667
Churton Park North,Te Wharau,,
Churton Park North,Thorndon-Tinakori Road,15671,153.38333333333333
Churton Park North,Tirohanga,32286,205.0
Churton Park North,Titahi Bay North,42777,201.56666666666666
Churton Park North,Titahi Bay South,45537,216.6
Churton Park North,Totara Park,50510,169.78333333333333
Churton Park North,Trentham North,45419,209.11666666666667
Churton Park North,Trentham South,45178,218.16666666666666
Churton Park North,Tuturumuri,,
Churton Park North,Upper Hutt Central,47919,207.58333333333334
Churton Park North,Vogeltown,,
Churton Park North,Vogeltown West,,
Churton Park North,Wadestown,18318,165.35
Churton Park North,Waikanae Beach,77148,543.6666666666666
Churton Park North,Waikanae East,71980,248.53333333333333
Churton Park North,Waikanae Park,74449,551.7166666666667
Churton Park North,Waikanae West,72176,246.8
Churton Park North,Waingawa,104270,234.68333333333334
Churton Park North,Waitangirua,52399,206.21666666666667
Churton Park North,Waiwhetu North,31887,195.26666666666668
Churton Park North,Waiwhetu South,30900,192.96666666666667
Churton Park North,Wallaceville,46605,203.4
Churton Park North,Waterloo East,31524,190.06666666666666
Churton Park North,Waterloo West,30842,180.93333333333334
Churton Park North,Whareama,,
Churton Park North,Wilford,28195,179.46666666666667
Churton Park North,Willis Street-Cambridge Terrace,16711,165.31666666666666
Churton Park North,Wilton,12218,163.16666666666666
